item_id,func,split,layers,alpha,posmode,arm,seed,good_rank,bad_rank,argmax_tok,in_top5,is_top1,beats_bad,patch_norm
sport-00-lens,,tuning,5,0.5,last,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,5,0.5,last,randdir,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,5,0.5,last,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,5,0.5,last,randnorm,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,all,lens,-1,22,6,4346,0,0,0,
sport-00-lens,,tuning,5,1.0,all,randdir,0,7,16,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,all,randdir,1,14,12,4346,0,0,0,
sport-00-lens,,tuning,5,1.0,all,randnorm,0,8,16,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,all,randnorm,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,last,lens,-1,8,18,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,last,randdir,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,last,randdir,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,last,randnorm,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,5,1.0,last,randnorm,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,all,lens,-1,39,3,4346,0,0,0,
sport-00-lens,,tuning,5,2.0,all,randdir,0,8,16,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,all,randdir,1,18,11,4346,0,0,0,
sport-00-lens,,tuning,5,2.0,all,randnorm,0,6,15,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,all,randnorm,1,15,14,4346,0,0,0,
sport-00-lens,,tuning,5,2.0,last,lens,-1,6,21,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,last,randdir,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,last,randdir,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,last,randnorm,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,5,2.0,last,randnorm,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,all,lens,-1,27,5,4346,0,0,0,
sport-00-lens,,tuning,6,0.5,all,randdir,0,17,15,4346,0,0,0,
sport-00-lens,,tuning,6,0.5,all,randdir,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,all,randnorm,0,16,14,4346,0,0,0,
sport-00-lens,,tuning,6,0.5,all,randnorm,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,last,lens,-1,8,18,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,last,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,last,randdir,1,12,14,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,last,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,6,0.5,last,randnorm,1,12,14,4346,0,0,1,
sport-00-lens,,tuning,6,1.0,all,lens,-1,63,2,4346,0,0,0,
sport-00-lens,,tuning,6,1.0,all,randdir,0,19,15,4346,0,0,0,
sport-00-lens,,tuning,6,1.0,all,randdir,1,15,13,4346,0,0,0,
sport-00-lens,,tuning,6,1.0,all,randnorm,0,19,15,4346,0,0,0,
sport-00-lens,,tuning,6,1.0,all,randnorm,1,14,13,4346,0,0,0,
sport-00-lens,,tuning,6,1.0,last,lens,-1,5,21,4346,1,0,1,
sport-00-lens,,tuning,6,1.0,last,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,6,1.0,last,randdir,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,6,1.0,last,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,6,1.0,last,randnorm,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,6,2.0,all,lens,-1,398,1,18836,0,0,0,
sport-00-lens,,tuning,6,2.0,all,randdir,0,31,15,4346,0,0,0,
sport-00-lens,,tuning,6,2.0,all,randdir,1,17,14,4346,0,0,0,
sport-00-lens,,tuning,6,2.0,all,randnorm,0,25,12,4346,0,0,0,
sport-00-lens,,tuning,6,2.0,all,randnorm,1,17,14,4346,0,0,0,
sport-00-lens,,tuning,6,2.0,last,lens,-1,2,41,4346,1,0,1,
sport-00-lens,,tuning,6,2.0,last,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,6,2.0,last,randdir,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,6,2.0,last,randnorm,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,6,2.0,last,randnorm,1,13,15,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,all,lens,-1,27,5,4346,0,0,0,
sport-00-lens,,tuning,7,0.5,all,randdir,0,9,11,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,all,randdir,1,11,17,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,all,randnorm,0,9,13,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,all,randnorm,1,11,18,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,last,lens,-1,7,19,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,last,randdir,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,last,randdir,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,last,randnorm,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,7,0.5,last,randnorm,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,all,lens,-1,78,2,4346,0,0,0,
sport-00-lens,,tuning,7,1.0,all,randdir,0,8,10,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,all,randdir,1,11,18,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,all,randnorm,0,9,10,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,all,randnorm,1,12,18,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,last,lens,-1,4,29,4346,1,0,1,
sport-00-lens,,tuning,7,1.0,last,randdir,0,9,14,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,last,randdir,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,last,randnorm,0,9,14,4346,0,0,1,
sport-00-lens,,tuning,7,1.0,last,randnorm,1,12,17,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,all,lens,-1,621,1,18836,0,0,0,
sport-00-lens,,tuning,7,2.0,all,randdir,0,5,10,4346,1,0,1,
sport-00-lens,,tuning,7,2.0,all,randdir,1,14,20,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,all,randnorm,0,8,10,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,all,randnorm,1,13,22,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,last,lens,-1,1,76,41348,1,1,1,
sport-00-lens,,tuning,7,2.0,last,randdir,0,8,16,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,last,randdir,1,11,17,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,last,randnorm,0,8,16,4346,0,0,1,
sport-00-lens,,tuning,7,2.0,last,randnorm,1,12,18,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,all,lens,-1,18,9,4346,0,0,0,
sport-00-lens,,tuning,8,0.5,all,randdir,0,11,15,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,all,randdir,1,9,14,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,all,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,all,randnorm,1,11,13,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,last,lens,-1,7,19,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,last,randdir,0,12,14,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,last,randdir,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,last,randnorm,0,12,14,4346,0,0,1,
sport-00-lens,,tuning,8,0.5,last,randnorm,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,all,lens,-1,25,6,4346,0,0,0,
sport-00-lens,,tuning,8,1.0,all,randdir,0,10,17,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,all,randdir,1,7,12,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,all,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,all,randnorm,1,9,13,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,last,lens,-1,4,29,4346,1,0,1,
sport-00-lens,,tuning,8,1.0,last,randdir,0,15,13,4346,0,0,0,
sport-00-lens,,tuning,8,1.0,last,randdir,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,last,randnorm,0,13,14,4346,0,0,1,
sport-00-lens,,tuning,8,1.0,last,randnorm,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,8,2.0,all,lens,-1,48,3,4346,0,0,0,
sport-00-lens,,tuning,8,2.0,all,randdir,0,10,21,4346,0,0,1,
sport-00-lens,,tuning,8,2.0,all,randdir,1,7,18,4346,0,0,1,
sport-00-lens,,tuning,8,2.0,all,randnorm,0,12,18,4346,0,0,1,
sport-00-lens,,tuning,8,2.0,all,randnorm,1,9,14,4346,0,0,1,
sport-00-lens,,tuning,8,2.0,last,lens,-1,1,79,41348,1,1,1,
sport-00-lens,,tuning,8,2.0,last,randdir,0,19,14,4346,0,0,0,
sport-00-lens,,tuning,8,2.0,last,randdir,1,13,14,4346,0,0,1,
sport-00-lens,,tuning,8,2.0,last,randnorm,0,16,14,4346,0,0,0,
sport-00-lens,,tuning,8,2.0,last,randnorm,1,13,14,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,all,lens,-1,20,8,4346,0,0,0,
sport-00-lens,,tuning,9,0.5,all,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,all,randdir,1,11,14,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,all,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,all,randnorm,1,11,13,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,last,lens,-1,7,18,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,last,randdir,0,12,15,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,last,randdir,1,12,14,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,last,randnorm,0,11,15,4346,0,0,1,
sport-00-lens,,tuning,9,0.5,last,randnorm,1,12,14,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,all,lens,-1,32,5,4346,0,0,0,
sport-00-lens,,tuning,9,1.0,all,randdir,0,12,11,4346,0,0,0,
sport-00-lens,,tuning,9,1.0,all,randdir,1,9,14,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,all,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,all,randnorm,1,11,14,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,last,lens,-1,6,22,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,last,randdir,0,11,15,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,last,randdir,1,10,14,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,last,randnorm,0,10,15,4346,0,0,1,
sport-00-lens,,tuning,9,1.0,last,randnorm,1,10,14,4346,0,0,1,
sport-00-lens,,tuning,9,2.0,all,lens,-1,111,2,4346,0,0,0,
sport-00-lens,,tuning,9,2.0,all,randdir,0,16,7,4346,0,0,0,
sport-00-lens,,tuning,9,2.0,all,randdir,1,9,16,4346,0,0,1,
sport-00-lens,,tuning,9,2.0,all,randnorm,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,9,2.0,all,randnorm,1,14,12,4346,0,0,0,
sport-00-lens,,tuning,9,2.0,last,lens,-1,3,36,4346,1,0,1,
sport-00-lens,,tuning,9,2.0,last,randdir,0,10,16,4346,0,0,1,
sport-00-lens,,tuning,9,2.0,last,randdir,1,9,16,4346,0,0,1,
sport-00-lens,,tuning,9,2.0,last,randnorm,0,9,17,4346,0,0,1,
sport-00-lens,,tuning,9,2.0,last,randnorm,1,9,14,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,all,lens,-1,12,15,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,all,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,all,randdir,1,9,15,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,all,randnorm,0,13,12,4346,0,0,0,
sport-00-lens,,tuning,10,0.5,all,randnorm,1,9,15,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,last,lens,-1,4,29,4346,1,0,1,
sport-00-lens,,tuning,10,0.5,last,randdir,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,last,randdir,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,last,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,10,0.5,last,randnorm,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,10,1.0,all,lens,-1,13,18,4346,0,0,1,
sport-00-lens,,tuning,10,1.0,all,randdir,0,15,12,4346,0,0,0,
sport-00-lens,,tuning,10,1.0,all,randdir,1,8,15,4346,0,0,1,
sport-00-lens,,tuning,10,1.0,all,randnorm,0,15,11,4346,0,0,0,
sport-00-lens,,tuning,10,1.0,all,randnorm,1,8,15,4346,0,0,1,
sport-00-lens,,tuning,10,1.0,last,lens,-1,1,75,41348,1,1,1,
sport-00-lens,,tuning,10,1.0,last,randdir,0,13,12,4346,0,0,0,
sport-00-lens,,tuning,10,1.0,last,randdir,1,10,15,4346,0,0,1,
sport-00-lens,,tuning,10,1.0,last,randnorm,0,14,12,4346,0,0,0,
sport-00-lens,,tuning,10,1.0,last,randnorm,1,10,15,4346,0,0,1,
sport-00-lens,,tuning,10,2.0,all,lens,-1,10,25,284,0,0,1,
sport-00-lens,,tuning,10,2.0,all,randdir,0,16,10,4346,0,0,0,
sport-00-lens,,tuning,10,2.0,all,randdir,1,8,14,4346,0,0,1,
sport-00-lens,,tuning,10,2.0,all,randnorm,0,19,11,4346,0,0,0,
sport-00-lens,,tuning,10,2.0,all,randnorm,1,6,14,4346,0,0,1,
sport-00-lens,,tuning,10,2.0,last,lens,-1,1,359,41348,1,1,1,
sport-00-lens,,tuning,10,2.0,last,randdir,0,15,10,4346,0,0,0,
sport-00-lens,,tuning,10,2.0,last,randdir,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,10,2.0,last,randnorm,0,15,10,4346,0,0,0,
sport-00-lens,,tuning,10,2.0,last,randnorm,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,all,lens,-1,27,5,4346,0,0,0,
sport-00-lens,,tuning,5-6,0.5,all,randdir,0,13,17,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,all,randdir,1,14,12,4346,0,0,0,
sport-00-lens,,tuning,5-6,0.5,all,randnorm,0,13,16,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,all,randnorm,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,last,lens,-1,8,18,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,last,randdir,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,last,randdir,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,last,randnorm,0,12,13,4346,0,0,1,
sport-00-lens,,tuning,5-6,0.5,last,randnorm,1,11,15,4346,0,0,1,
sport-00-lens,,tuning,5-6,1.0,all,lens,-1,36,5,4346,0,0,0,
sport-00-lens,,tuning,5-6,1.0,all,randdir,0,19,14,4346,0,0,0,
sport-00-lens,,tuning,5-6,1.0,all,randdir,1,17,13,4346,0,0,0,
sport-00-lens,,tuning,5-6,1.0,all,randnorm,0,17,13,4346,0,0,0,
sport-00-lens,,tuning,5-6,1.0,all,randnorm,1,16,13,4346,0,0,0,
sport-00-lens,,tuning,5-6,1.0,last,lens,-1,8,18,4346,0,0,1,
sport-00-lens,,tuning,5-6,1.0,last,randdir,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,5-6,1.0,last,randdir,1,11,16,4346,0,0,1,
sport-00-lens,,tuning,5-6,1.0,last,randnorm,0,10,13,4346,0,0,1,
sport-00-lens,,tuning,5-6,1.0,last,randnorm,1,11,16,4346,0,0,1,
sport-00-lens,,tuning,5-6,2.0,all,lens,-1,14,21,4346,0,0,1,
sport-00-lens,,tuning,5-6,2.0,all,randdir,0,37,16,284,0,0,0,
sport-00-lens,,tuning,5-6,2.0,all,randdir,1,23,12,4346,0,0,0,
sport-00-lens,,tuning,5-6,2.0,all,randnorm,0,24,13,284,0,0,0,
sport-00-lens,,tuning,5-6,2.0,all,randnorm,1,21,14,4346,0,0,0,
sport-00-lens,,tuning,5-6,2.0,last,lens,-1,21,9,4346,0,0,0,
sport-00-lens,,tuning,5-6,2.0,last,randdir,0,10,13,4346,0,0,1,
sport-00-lens,,tuning,5-6,2.0,last,randdir,1,12,16,4346,0,0,1,
sport-00-lens,,tuning,5-6,2.0,last,randnorm,0,10,12,4346,0,0,1,
sport-00-lens,,tuning,5-6,2.0,last,randnorm,1,13,16,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,all,lens,-1,27,5,4346,0,0,0,
sport-00-lens,,tuning,6-7,0.5,all,randdir,0,13,10,4346,0,0,0,
sport-00-lens,,tuning,6-7,0.5,all,randdir,1,11,16,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,all,randnorm,0,12,11,4346,0,0,0,
sport-00-lens,,tuning,6-7,0.5,all,randnorm,1,12,18,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,last,lens,-1,7,19,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,last,randdir,0,11,13,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,last,randdir,1,12,16,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,last,randnorm,0,10,13,4346,0,0,1,
sport-00-lens,,tuning,6-7,0.5,last,randnorm,1,12,16,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,all,lens,-1,18,9,4346,0,0,0,
sport-00-lens,,tuning,6-7,1.0,all,randdir,0,13,9,4346,0,0,0,
sport-00-lens,,tuning,6-7,1.0,all,randdir,1,15,16,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,all,randnorm,0,14,10,4346,0,0,0,
sport-00-lens,,tuning,6-7,1.0,all,randnorm,1,15,17,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,last,lens,-1,9,16,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,last,randdir,0,9,14,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,last,randdir,1,12,17,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,last,randnorm,0,9,14,4346,0,0,1,
sport-00-lens,,tuning,6-7,1.0,last,randnorm,1,12,18,4346,0,0,1,
sport-00-lens,,tuning,6-7,2.0,all,lens,-1,1,2743,41348,1,1,1,
sport-00-lens,,tuning,6-7,2.0,all,randdir,0,16,7,4346,0,0,0,
sport-00-lens,,tuning,6-7,2.0,all,randdir,1,19,16,4346,0,0,0,
sport-00-lens,,tuning,6-7,2.0,all,randnorm,0,17,9,4346,0,0,0,
sport-00-lens,,tuning,6-7,2.0,all,randnorm,1,24,22,4346,0,0,0,
sport-00-lens,,tuning,6-7,2.0,last,lens,-1,105,2,4346,0,0,0,
sport-00-lens,,tuning,6-7,2.0,last,randdir,0,8,15,4346,0,0,1,
sport-00-lens,,tuning,6-7,2.0,last,randdir,1,13,18,4346,0,0,1,
sport-00-lens,,tuning,6-7,2.0,last,randnorm,0,8,14,4346,0,0,1,
sport-00-lens,,tuning,6-7,2.0,last,randnorm,1,16,18,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,all,lens,-1,18,8,4346,0,0,0,
sport-00-lens,,tuning,7-8,0.5,all,randdir,0,8,12,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,all,randdir,1,8,15,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,all,randnorm,0,10,13,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,all,randnorm,1,11,18,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,last,lens,-1,7,19,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,last,randdir,0,12,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,last,randdir,1,12,13,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,last,randnorm,0,12,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,0.5,last,randnorm,1,12,15,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,all,lens,-1,4,28,4346,1,0,1,
sport-00-lens,,tuning,7-8,1.0,all,randdir,0,4,12,4346,1,0,1,
sport-00-lens,,tuning,7-8,1.0,all,randdir,1,7,13,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,all,randnorm,0,9,12,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,all,randnorm,1,8,18,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,last,lens,-1,13,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,last,randdir,0,12,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,last,randdir,1,12,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,last,randnorm,0,12,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,1.0,last,randnorm,1,12,16,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,all,lens,-1,1,9111,41348,1,1,1,
sport-00-lens,,tuning,7-8,2.0,all,randdir,0,3,13,4346,1,0,1,
sport-00-lens,,tuning,7-8,2.0,all,randdir,1,7,25,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,all,randnorm,0,9,10,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,all,randnorm,1,8,21,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,last,lens,-1,305,2,4346,0,0,0,
sport-00-lens,,tuning,7-8,2.0,last,randdir,0,13,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,last,randdir,1,15,16,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,last,randnorm,0,13,14,4346,0,0,1,
sport-00-lens,,tuning,7-8,2.0,last,randnorm,1,15,17,4346,0,0,1,
